@context,@type,@id,name,description,address,url,telephone,publicAccess,geo/@type,geo/longitude,geo/latitude,image/@type,image/@id,image/contentUrl,image/author/@type,image/author/familyName,image/author/givenName,image/license,bayernCloudType,licence
https://schema.org,TouristAttraction,55af048b4263ab38c4afc849cb990964,The Walking Man,Ein weißer Riese im Stadtteil Schwabing: Der 17 Meter hohe Walking Man des US-Künstlers Jonathan Borofsky an der Leopoldstraße in München ist nicht zu übersehen.,"Leopoldstraße 36, 80802 München",https://www.muenchen.travel/pois/kunst-kultur/the-walking-man,,true,GeoCoordinates,11.584360525131,48.156441974166,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Bauwerk & Denkmäler,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,8023720f4f022e5c304d0dd3c37e7812,Theater für Kinder,Seit über 50 Jahren inszeniert das Münchner Theater für Kinder in familiärer Atmosphäre bezaubernde Stücke für große und kleine Gäste. Vorhang auf!,"Dachauer Str. 46, 80335 München",http://mtfk.de/,+49 89 595454,true,GeoCoordinates,11.5595113,48.1461731,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Aufführungen::Theater,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,3e53aafe4846d4fc994274d95f139d72,Utopia,Die denkmalgeschützte Reithalle ist seit November 2019 die Heimat eines neuen Konzepts – Utopia. Auf einer großen Fläche werden hier viele Ideen aus dem Kunst- und Kulturbetrieb umgesetzt.,"Heßstrasse 132, 80797 München",http://www.facebook.com/utopiahappeningplace,089 12162370,true,GeoCoordinates,11.554578,48.158278,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Ausstellung & Führungen,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,88651f7c4eba76ad74badcdba6a10301,Volkstheater,Seit 1983 steht das Haus in der Tradition des Volksschauspiels. Im Oktober 2021 ist das Volkstheater in einen Neubau im Schlachthofviertel umgezogen und verfügt dort über eine hochmoderne Bühne in einem extrem spannenden Umfeld.,"Tumblingerstraße 29, 80337 München",https://www.muenchner-volkstheater.de/,+49 89 5234655,true,GeoCoordinates,11.555872,48.123641,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Aufführungen::Theater,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,7edf83c0c31d00ad1086f3c244ade46c,Bayerische Landesgartenschau Kirchheim 2024,"Garten- und Kulturfans aufgepasst! Diesen Termin sollten Sie sich schon einmal vormerken: Am 15. Mai 2024 wird die 35. Bayerische Landesgartenschau in Kirchheim, nur einen Katzensprung von München entfernt, ihre Pforten öffnen. 145 Tage lang, bis zum 6. Oktober 2024, kann man dann dort unter dem Motto „Zusammen.Wachsen“ eintauchen in das Abenteuer Natur.",Kirchheim Parkallee,http://www.kirchheim2024.de,,true,GeoCoordinates,11.754547,48.169272,ImageObject,,,Person,,,,Natur,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,f79fa5e398e92e0aae098b57851f2407,BMW Welt,Das Erlebnis- und Auslieferungszentrum des Autobauers BMW liefert an manchen Tagen schon einmal bis zu 34.000 PS aus.,"Am Olympiapark 1, 80809 München",http://www.bmw-welt.com,+49 89 125016001,true,GeoCoordinates,11.5562563,48.1771362,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Ausstellung & Führungen,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,bfe26458d61711ed4a1ee960754f721e,Botanischer Garten,"Geradezu märchenhaft ist die Blütenfülle im Botanischen Garten München. Besonders zur Rosenblüte ist der Duft, der den Garten durchzieht, betörend.","Menzinger Straße 65, 80638 München",http://www.botmuc.de,+49 89 17861316,true,GeoCoordinates,11.5004297,48.1626592,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Sonstige Natur-Sehenswürdigkeiten,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,40298691c3a69c7def1765d8fecaf2fd,Circus Krone,Lassen Sie sich verzaubern! In den Wintermonaten präsentiert der Circus Krone seine Attraktionen im Münchner Stammsitz.,Zirkus-Krone-Straße 1-6 80335 München,http://www.circus-krone.com,+49 89 5458000,true,GeoCoordinates,11.5507278,48.1443473,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Aufführungen,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,83a8504ea52ae40709bb53f41c0cfb7a,DAV Kletter- und Boulderzentrum München-West,Eine der Top-Kletteranlagen Deutschlands erwartet Sie gleich vor den Toren der Stadt. Speziell für Boulder-Fans ist das Kletter- und Boulderzentrum München-West in Gilching ein Erlebnis.,Frühlingstraße 18 82205 Gilching,http://www.kbgilching.de,+49 89 551700680,true,GeoCoordinates,11.3009797,48.1012291,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Sport,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,49eaf9fa79b50e8652f023ed1464e8e8,Eisbachwelle,"Eine von Münchens Top-Attraktionen: Die Eisbachwelle gilt weltweit als konstanteste, größte und beste Flusswelle mitten in einer Großstadt.","Prinzregentenstraße 23, München",https://www.muenchen.travel/pois/sport-freizeit/eisbachwelle,,true,GeoCoordinates,11.587661149738,48.143272179517,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Sport,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,f97e65da4b4fa5e8e8a61c7ae25aacfb,Englischer Garten,Eine grüne Oase mitten in München: Der Englische Garten ist mit einer Fläche von rund 640 Fußballfeldern einer der größten innerstädtischen Parks der Welt.,"Englischer Garten 2, 80538 München",http://www.schloesser.bayern.de/deutsch/garten/objekte/mu_engl.htm,+49 89 38666390 ,true,GeoCoordinates,11.590252775116,48.149716813589,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Natur,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,d9b1c5e1869492797522c2c89c60ac1a,FC Bayern Museum,Erleben Sie im FC Bayern Museum im Herzen der Allianz Arena die Erfolge des deutschen Rekordmeisters hautnah mit.,Werner-Heisenberg-Allee 25,https://fcbayern.com/museum/en,+49 89 69931222,true,GeoCoordinates,11.6239701,48.2185945,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Ausstellung & Führungen,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,06c1cb4bc0c0087408f176b36fdfb713,Floßlände,"Die Floßlände in Thalkirchen ist nicht nur die weltweit älteste Flusswelle zum Surfen, sondern bis heute ein grünes Erholungsgebiet rund um die Isar: Hier kann man Kajak fahren, im Naturbad plantschen, golfen und campen.","81379 München, Zentralländstraße 49",https://www.muenchen.travel/pois/sport-freizeit/flosslaende,,true,GeoCoordinates,11.5421335,48.0897747,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Natur,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,0a526c6571be3086fb81dd85b33c59af,Isar,Die Isar begleitet die Münchnerinnen und Münchner in allen Lebensphasen. Als Bade- und Freizeitparadies in der Stadt oder auch auf dem Weg zu den vielen schönen Orten stromauf- und -abwärts. Auch unsere Autorin fühlt sich dem Fluss sehr verbunden.,,https://www.muenchen.travel/pois/sport-freizeit/isar,,true,GeoCoordinates,,,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Natur,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,6bd04893ebc28c4dd9e58390589b00db,Jochen Schweizer Arena,"Erfüllen Sie sich den Traum vom Fliegen, Surfen oder Klettern in der Jochen Schweizer Arena.",Ludwig-Bölkow-Allee 1 82024 Taufkirchen bei München,http://www.jochen-schweizer-arena.de/,+49 89 70809910,true,GeoCoordinates,11.653582,48.042155,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Sport,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,481e341953bf12c76f1a131489fda607,Luitpoldpark,"Auf den Hügeln blühen Felder mit rubinroten Rosen, Jogger drehen ihre Runden unter Kastanien, im Hintergrund blitzt der Olympiaturm hervor. Der Luitpoldpark ist trotz seiner guten Lage nicht überlaufen und gilt selbst unter Münchnern noch als Geheimtipp.","München, Luitpoldpark",https://www.muenchen.travel/pois/sport-freizeit/luitpoldpark,,true,GeoCoordinates,11.5699668,48.171114,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Natur,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,d4b5306c9c5d0e1d739d17f3ac55c05f,Nymphenburger Schlosskanal im Winter,Winterspaß vor einer märchenhaften Kulisse: Im Winter ist der Nymphenburger Schlosskanal ein wunderbarer Ort zum Eislaufen oder Eisstockschießen.,80638 München Schloss Nymphenburg 1,http://www.schloss-nymphenburg.de/,+49 89 179080,true,GeoCoordinates,11.49288587135,48.157866709723,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Natur,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,b64462c0119c61a51bfd9892294ac332,Olympiapark,Der Olympiapark München ist weltweit ein Musterbeispiel für die gelungene Nachnutzung einer olympischen Spielstätte.,"Spiridon-Louis-Ring 21, 80809 München",http://www.olympiapark.de/,+49 89 30670,true,GeoCoordinates,11.551833689441,48.175441095532,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Natur,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,4aa26ec675cd6a3a15b8f10089724f96,Reitstadion Riem,"Das Reitstadion in München-Riem war während der Olympischen Sommerspiele von 1972 neben dem Schlosspark von Nymphenburg Austragungsstätte für den Pferdesport. Damals galt es als größte Reitanlage Europas. Heute finden hier jährlich zu Pfingsten Schaureiten und Polo-Turniere im Rahmen des Reitsport-Events „Pferd International“ statt. In der Nähe können Pferdefans auch die Galopprennbahn besichtigen, die es bereits seit Ende des 19. Jahrhunderts hier gibt.",Reitstadion München-Riem,http://www.olympiareitanlage.de/,+49 89 926967101,true,GeoCoordinates,11.669923,48.145829,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Sport,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,789e6937c9b477f2f541ea6c3f37e415,Akademie der Bildenden Künste,"Die Akademie der Bildenden Künste in München ist eine der bedeutendsten und ältesten Kunsthochschulen Deutschlands. Zudem lernt man hier an einem der schönsten Orte der Stadt. Hier studierten bereits viele Kreative, die Weltruhm erlangten.","Akademiestraße 2-4, 80799 München",https://www.muenchen.travel/pois/stadt-viertel/akademie-der-bildenden-kuenste,,true,GeoCoordinates,11.5791506,48.1531313,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Bauwerk & Denkmäler,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,5428d7a5b6dfc5e1cdfa2660780e633f,Alter Botanischer Garten,Der Alte Botanische Garten mit seinen exotischen Bäumen und dem imposanten Neptunbrunnen ist eine grüne Oase mitten in der Stadt.,80333 München Sophienstr. 7,https://www.muenchen.travel/pois/stadt-viertel/alter-botanischer-garten,,true,GeoCoordinates,11.564408323279,48.142030995902,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Sonstige Natur-Sehenswürdigkeiten,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,f46bb3d6e3708ef9a983ac20cdad9cb5,Alter Hof,Der Alte Hof in Münchens Altstadt war über zwei Jahrhunderte Residenz der Wittelsbacher und kombiniert heute architektonische Elemente des Mittelalters und der Moderne.,"Alter Hof 1, 80331 München",https://www.muenchen.travel/pois/stadt-viertel/alter-hof,,true,GeoCoordinates,11.578148,48.137975,ImageObject,,,Person,,,,Burgen & Schlösser,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,338acd8828b74866ad8e816651b6b4bf,Alter Peter,"Vom Alten Peter, wie er liebevoll von den Einheimsichen genannt wird, hat man einen der schönsten Ausblicke über die Dächer der Stadt. Es ist der Turm der ältesten Kirche Münchens, der Peterskirche hinter dem Marienplatz.","Rindermarkt 1, 80331 München ",https://www.erzbistum-muenchen.de/Pfarrei/St-Peter-Muenchen,+49 89 210237760,true,GeoCoordinates,11.57604822209,48.136490269858,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Aussichtspunkte,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,86c25b1659b82145e748f479d72f65ab,Altes Rathaus,Wegen seiner schlichten Fassade halten viele das Alte Rathaus für moderner als das prunkvoll verzierte Neue Rathaus. Tatsächlich ist es aber mehr als 400 Jahre älter.,"Marienplatz 15, 80331 München",https://www.muenchen.de/rathaus/Stadtinfos/Rundgang-durch-das-Neue-Rathaus/Altes-Rathaus,,true,GeoCoordinates,11.5769876,48.136778,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Bauwerk & Denkmäler,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,f698c592805ff997ae82ae4171465fd8,Asamkirche,Mit ihrer prunkvollen Fassade zählt die Asamkirche München an der Sendlinger Straße zu den bedeutendsten Bauwerken des Spätbarocks in Süddeutschland.,Asamkirche Sendlinger Str. 6 80331 München,http://www.erzbistum-muenchen.de,+49 89 21370,true,GeoCoordinates,11.5695871,48.1351853,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Kirchen & Klöster,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,a1ba1d3d3647dbb3ee766882317809f0,Auer Mühlbach,"Der Auer Mühlbach ist ein etwa sieben Kilometer langer, aus Isarwasser gespeister Münchner Stadtbach. Das Besondere: An der Mondstraße im Süden der Stadt verleiht er dem Viertel ein magisches Flair.","801543 München, Mondstraße 14",https://www.muenchen.travel/pois/stadt-viertel/auer-muehlbach,,true,GeoCoordinates,11.5753551,48.1172591,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Gewässer,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,5e213a8540737630f873261f193b0d70,Bavaria,Mit beeindruckenden 18 Metern Höhe thront die Bavaria als Schutzpatronin Bayerns am Rande der Theresienwiese über München. Als erste Kolossalstatue aus Bronze seit der Antike ist sie eine technische Meisterleistung.,Theresienhöhe 16,https://www.muenchen.travel/pois/stadt-viertel/bavaria,,true,GeoCoordinates,11.545928721704,48.13068814082,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Bauwerk & Denkmäler,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,2f581d81b589c01bb14663c691c6ad89,Bayerische Staatskanzlei,"Herrschaftlich thront die Bayerische Staatskanzlei mitten in der Stadt München am Hofgarten. Der mächtige Bau, eine Kombination aus steinerner Kuppel und gläsernen Flügeln, verrät: Hier ist Bayerns Macht zu Hause.","Franz-Josef-Strauß-Ring 1, 80539 München",https://www.muenchen.travel/pois/stadt-viertel/bayerische-staatskanzlei,,true,GeoCoordinates,11.5828946,48.1422908,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Bauwerk & Denkmäler,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,297074c4b2e9027e0047b7c3485c7480,Bits & Pretzels,Eine Münchner Erfolgsgeschichte: Aus der Idee eines gemütlichen Weißwurstfrühstücks für Vertreter der lokalen Start-up-Szene wurde eine internationale Gründerkonferenz.,München Messe,https://www.bitsandpretzels.com/,+49 89 21554414,true,GeoCoordinates,11.6921712,48.1355135,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Messe & Tagungen,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,79a6a0200476a0e0e07fbc2bab6d1ab9,Bordeauxplatz,"Nur wenige Schritte vom Ostbahnhof entfernt, liegt inmitten von Trambahnschienen und Großstadt-Trubel eine Ruheoase. Der Bordeauxplatz in München Haidhausen ist eine Grünanlage nach französischem Vorbild. In seiner Allee aus schattigen Linden kann man wunderbar entspannen.",Wörthstraße 31,https://www.muenchen.travel/pois/stadt-viertel/bordeauxplatz,,true,GeoCoordinates,11.6011946,48.1302995,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Sonstige Natur-Sehenswürdigkeiten,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,248d292a927cfc4b7bf7e165d8fd8f96,Borstei,"Die Borstei ist ein denkmalgeschütztes Wohnviertel im Westen von München. Entstanden in den 1920er-Jahren, war es früher eine Siedlung für das wohlhabendere Bürgertum. Bis heute hat es sich mit seinen Läden, Dienstleistungen und verwinkelten Höfen ein bisschen Dorfcharakter bewahrt.","80637 München, Löfftzstraße 10",https://www.muenchen.travel/pois/stadt-viertel/borstei,,true,GeoCoordinates,11.537753,48.170654,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Bauwerk & Denkmäler,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,88a529740df4a1d5fafdb2e0fa476d30,Feldherrnhalle,"Wer die Loggia dei Lanzi in Florenz kennt, traut seinen Augen kaum, wenn er zum ersten Mal am Odeonsplatz vor der Feldherrnhalle steht – das imposante Bauwerk mit den drei Rundbögen sieht seinem italienischen Vorbild zum Verwechseln ähnlich.",Feldherrnhalle München,http://www.schloesser.bayern.de/deutsch/schloss/objekte/mu_feldh.htm,+49 89 290671,true,GeoCoordinates,11.5773413,48.1417443,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Bauwerk & Denkmäler,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,653efd327511e0b87d414833cf281d5f,Flughafen München,Der Münchner Flughafen „Franz Josef Strauß“ zählte 2019 zu den verkehrsreichsten in Europa. Seit der Eröffnung Anfang der 1990er-Jahre hat er sich immer weiter vergrößert – heute erwarten die Gäste auf zwei Terminals verteilt rund 60 Restaurants und Cafés sowie 150 Shops. Wir haben für Sie nützliche Infos zur Anreise und hilfreiche Tipps für vor Ort zusammengestellt.,"Nordallee 25, 85356 München",https://www.muenchen.travel/pois/stadt-viertel/flughafen-muenchen,,true,GeoCoordinates,11.7633201,48.3547593,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Mobilität,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,868d03c1ba23fd25dfafa1326a4e7547,Frauenkirche,Mit ihren markanten Türmen ist die Frauenkirche das wohl bekannteste Wahrzeichen der Stadt.,"Frauenplatz 1, 80331 München",https://www.muenchner-dom.de,+49 89 2900820,true,GeoCoordinates,11.573632431213,48.138638425937,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Religiöse Veranstaltungen,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,08ddf2ec7ddd83308bf541b20695aa4d,Friedensengel,"Ein Abend am Friedensengel ist ein romantisches Erlebnis. Nirgendwo in München verschwindet die Sonne imposanter hinter den Dächern der Stadt. Über einem reckt die goldene Statue ihre Flügel gen Himmel, während unten die Lichter eines Springbrunnens im Wasser zu funkeln beginnen.","Prinzregentenstraße, 81675 München",https://www.muenchen.travel/pois/stadt-viertel/friedensengel,,true,GeoCoordinates,11.596986422168,48.141802411611,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Aussichtspunkte,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,3bea2f4cda97b31af80fbe51be00d2b0,Herz-Jesu-Kirche,Unter den vielen Münchner Sehenswürdigkeiten ist sie noch ein Geheimtipp: Die katholische Herz-Jesu-Kirche im Stadtteil Neuhausen besitzt die größten Kirchentüren der Welt.,"Lachnerstr. 8, 80639 München",http://www.erzbistum-muenchen.de,+49 89 1306750,true,GeoCoordinates,11.52898,48.15619,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Religiöse Veranstaltungen,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,af6ff2901ad03035a995fb6a3ac0a7d2,Hochschule für Fernsehen und Film,"Wer ins Film- oder TV-Geschäft möchte, träumt von einem der begehrten Studienplätze an der Hochschule für Fernsehen und Film. Sie genießt internationales Renommee und hat schon viele Oscar-Gewinner hervorgebracht.","Bernd-Eichinger-Platz 1, 80333 München",https://www.muenchen.travel/pois/stadt-viertel/hochschule-fernsehen-film,,true,GeoCoordinates,11.5695916,48.1466619,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Bauwerk & Denkmäler,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,af476e19b3b25ee6cded146170b5e09e,Hochschule für Musik und Theater,"Wer ein besonderes Talent für Jazzmusik, Ballett oder auch fürs Schauspiel und Dirigieren besitzt, kann an der Hochschule für Musik und Theater sein Hobby zum Beruf machen – vorausgesetzt, er oder sie besteht zuvor ein strenges Auswahlverfahren. Das Gebäude im Stadtteil Maxvorstadt diente einst übrigens ganz anderen Zwecken.","Arcisstraße 12, 80333 München",https://www.muenchen.travel/pois/stadt-viertel/hochschule-musik-theater,,true,GeoCoordinates,11.56731,48.14601,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Bauwerk & Denkmäler,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,5c9ba202aafaae7fadb2c6b965c3a2d6,Hofgarten,Der Hofgarten der Residenz ist ein grünes Idyll am Rande der historischen Altstadt Münchens.,80539 München Hofgartenstraße 1,http://www.schloesser.bayern.de/deutsch/garten/objekte/mu_hofg.htm,+49 89 290671 ,true,GeoCoordinates,11.579905707687,48.142701937261,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Natur- & Nationalparks,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,01b5a9179693d8b5397bb942135df901,Isartor,"Das Isartor ist das einzige Stadttor in München, das noch seinen original Hauptturm besitzt. 1337 wurde es erbaut, im Laufe der Jahrhunderte immer wieder restauriert – und trotzdem birgt es Geheimnisse, die selbst manche Einheimische noch nicht kennen.",Isartor,https://www.muenchen.travel/pois/stadt-viertel/isartor,,true,GeoCoordinates,11.58204,48.135105,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Bauwerk & Denkmäler,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,516d32430f4a63b92b9f50b121ddce9d,Karlstor und Karlsplatz-Stachus,"Der Karlsplatz-Stachus und das Karlstor in München sind oft Ausgangspunkt für einen Shoppingbummel durch die Innenstadt. Der bekannte Platz und das alte Stadttor bilden das westliche Ende der Münchner Fußgängerzone, die zum Marienplatz führt.","Karlsplatz 1, 80335 München",https://www.muenchen.travel/pois/stadt-viertel/karlsplatz-stachus,,true,GeoCoordinates,11.566209644079,48.139179327062,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Bauwerk & Denkmäler,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,9dd95a9471d11b9dec0e016a93b90cf7,Karolinenplatz,"Wie kunstvoll gestaltet ein Kreisverkehr sein kann, zeigen der Gärtnerplatz, der Effnerplatz und auch der wunderschöne Karolinenplatz in der Maxvorstadt, wo zwischen bunten Blumen ein schwarzer Obelisk in den Münchner Himmel ragt. Er steht für eine ganz besondere Beziehung zwischen Bayern und Frankreich.",Karolinenplatz 1,https://www.muenchen.travel/pois/stadt-viertel/karolinenplatz,,true,GeoCoordinates,11.5698462,48.144187,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,schöne Plätze,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,7e04d2f9a2ab065b5f7d642d53af1ac5,Olympisches Dorf,Bei der Bewerbung um die XX. Olympischen Sommerspiele 1972 konnte sich München mit seinem Konzept von einem Sportgelände im Grünen mit kurzen Wegen und ohne Autoverkehr durchsetzen. Fußläufig vom Olympiapark wurde das Olympische Dorf mit Wohnungen und Bungalows errichtet. Das denkmalgeschützte Ensemble ist ein echter Geheimtipp für Architekturfans.,Olympisches Dorf München,https://www.muenchen.travel/pois/stadt-viertel/olympisches-dorf,,true,GeoCoordinates,11.550635,48.182053,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Bauwerk & Denkmäler,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,20a6eef10181bc71691725e543fedaf1,Residenz,"Herzöge, Kurfürsten und Könige: Von 1508 bis 1918 lenkten die bayerischen Herrscher von der Residenz aus die Geschicke ihrer Untertanen.","Residenzstr. 1, 80333 München ",http://www.residenz-muenchen.de,+49 89 290671,true,GeoCoordinates,11.579491276196,48.141799804991,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Burgen & Schlösser,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,28d95d528c502f4613c419b62443a3e5,Schloss Blutenburg,Die mittelalterliche Burganlage im Münchner Westen wurde im Jahre 1432 zum ersten Mal urkundlich erwähnt. Idyllisch umfließt die Würm das spätgotische Bauwerk und die dazugehörige Schlosskapelle.,81247 München Seldweg 15,http://www.blutenburg.de/,,true,GeoCoordinates,11.457133593918,48.16323263751,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Burgen & Schlösser,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,ebc627a57f00bccbfa6cdbae8be5ebdb,Schloss Nymphenburg,Schloss Nymphenburg diente im 18. Jahrhundert als Sommerresidenz für die Kurfürsten und Könige von Bayern. Heute ist die 180 Hektar große Anlage mit ihrem Schlosspark die zweitgrößten Grünfläche Münchens – außerdem zählt Nymphenburg zu den größten Schlössern Deutschlands und zu den bedeutendsten Europas.,"Schloss Nymphenburg, 80638 München ",http://www.schloss-nymphenburg.de/,+49 89 179080,true,GeoCoordinates,11.5033143,48.1582675,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Ausstellung & Führungen,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,79592cc9e66c3d471d688b6cefc713b4,Schlossanlage Schleißheim,Nur wenige Kilometer nördlich von München steht eine der schönsten Barockanlagen Deutschlands.,"Max-Emanuel-Platz 1, 85764 Oberschleißheim",http://www.schloesser-schleissheim.de,+49 89 3158720,true,GeoCoordinates,11.561045101852,48.2488426016,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Natur- & Nationalparks,https://creativecommons.org/publicdomain/zero/1.0/legalcode
